Amount,Hour,AccountAgeDays,CountriesUsed,PriorChargebacks,Fraud
40.9,22,135.0,1,0,0
24.44,6,52.0,1,0,0
30.4,11,278.0,1,0,0
134.27,4,524.0,1,0,0
7.3,15,320.0,1,0,0
36.17,8,270.0,1,0,0
21.05,1,243.0,1,0,0
167.04,12,356.0,1,0,0
148.8,20,303.0,1,0,0
80.25,16,172.0,2,0,0
63.47,21,429.0,1,0,0
12.48,13,219.0,1,0,0
7.55,6,181.0,1,0,0
10.44,23,541.0,1,1,0
58.07,14,142.0,1,0,0
8.05,8,293.0,1,0,0
25.48,9,336.0,1,0,0
53.33,11,392.0,1,0,0
131.55,23,738.0,1,0,0
12.44,9,786.0,1,0,0
304.04,22,306.0,1,0,0
22.16,10,172.0,1,0,0
45.28,17,574.0,2,0,0
6.53,18,1071.0,2,0,0
2.03,23,624.0,1,0,0
70.15,20,373.0,1,0,0
22.77,23,752.0,1,0,0
393.11,13,452.0,1,0,0
407.51,4,805.0,1,0,0
31.32,15,599.0,1,0,0
20.9,18,1051.0,1,0,0
59.38,22,210.0,1,0,0
481.81,23,254.0,1,0,0
119.24,14,408.0,1,0,0
16.22,12,833.0,1,0,0
8.66,22,358.0,1,0,0
142.2,4,396.0,1,0,0
10.25,6,810.0,1,0,0
3.07,2,598.0,1,1,0
8.15,9,311.0,2,0,0
13.22,4,261.0,1,0,0
105.48,3,882.0,1,0,0
67.11,14,1177.0,1,0,0
11.98,16,396.0,1,0,0
59.13,1,504.0,1,0,0
84.23,10,1665.0,1,0,0
18.89,8,224.0,1,1,0
44.87,1,334.0,2,0,0
4.73,22,874.0,1,0,0
9.2,14,823.0,1,0,0
12.76,23,709.0,1,0,0
23.6,15,279.0,1,0,0
349.28,11,186.0,3,0,1
5.34,22,622.0,1,0,0
78.02,14,440.0,1,0,0
108.4,22,1008.0,1,0,0
5.0,18,753.0,1,0,0
29.7,22,253.0,1,0,0
20.72,23,177.0,2,0,0
12.32,22,452.0,2,0,0
14.77,3,872.0,1,0,0
1.57,7,485.0,1,0,0
2.08,11,190.0,1,0,0
1.37,13,496.0,1,0,0
37.76,5,599.0,1,0,0
18.49,9,432.0,1,0,0
26.45,0,406.0,2,1,0
12.11,13,476.0,1,0,0
168.3,8,401.0,1,0,0
4.62,13,445.0,1,0,0
38.57,8,399.0,1,0,0
34.25,1,361.0,1,0,0
36.89,5,509.0,1,0,0
5.01,22,153.0,1,0,0
56.82,5,664.0,1,0,0
105.2,22,754.0,1,0,0
4.24,21,973.0,1,0,0
19.41,2,250.0,1,0,0
13.1,8,60.0,1,0,0
113.33,10,729.0,1,0,0
12.6,23,15.0,2,0,0
8.98,9,207.0,1,0,0
68.97,12,451.0,1,0,0
57.01,11,344.0,1,0,0
93.47,8,510.0,1,0,0
46.84,17,865.0,1,0,0
10.07,14,54.0,2,0,0
14.27,15,459.0,1,0,0
19.64,2,594.0,1,0,0
39.92,1,323.0,2,0,0
66.97,2,181.0,1,0,0
33.72,0,121.0,1,0,0
49.84,4,718.0,1,0,0
97.14,7,1066.0,1,0,0
7.54,3,250.0,1,0,0
50.32,0,175.0,1,0,0
37.05,22,869.0,1,0,0
53.02,16,819.0,1,0,0
7.84,3,494.0,1,1,0
44.48,11,855.0,1,0,0
54.16,19,398.0,1,0,0
58.95,10,764.0,1,0,0
8.9,12,572.0,1,0,0
370.72,23,83.0,1,0,0
82.38,8,314.0,3,0,0
21.47,1,787.0,1,0,0
55.92,13,410.0,1,1,0
6.23,6,260.0,1,0,0
5.89,21,297.0,1,0,0
2.26,3,899.0,1,0,0
133.83,1,300.0,1,1,0
58.16,16,727.0,2,0,0
74.17,18,410.0,2,0,0
53.66,20,482.0,1,0,0
41.92,20,802.0,1,0,0
50.84,7,912.0,1,0,0
273.29,1,295.0,1,0,0
31.34,8,1322.0,1,0,0
43.05,18,1020.0,1,0,0
94.0,15,1007.0,1,0,0
47.35,11,625.0,1,0,0
10.56,6,315.0,1,0,0
12.28,13,373.0,1,0,0
2.05,11,811.0,1,0,0
1287.66,2,344.0,1,0,0
6.32,9,566.0,1,0,0
7.49,7,87.0,1,0,0
11.04,14,118.0,2,0,0
1.72,7,317.0,1,0,0
40.8,20,41.0,1,0,0
13.73,0,732.0,1,0,0
12.81,4,166.0,1,0,0
8.72,5,962.0,1,1,0
8.7,1,527.0,1,0,0
43.83,12,547.0,2,0,0
5.54,17,525.0,1,1,0
16.7,19,438.0,1,0,0
48.47,18,496.0,1,0,0
3.2,20,339.0,1,0,0
5.46,8,137.0,1,0,0
7.64,13,478.0,1,0,0
42.49,5,296.0,1,0,0
267.95,10,364.0,1,0,0
55.07,4,651.0,1,0,0
38.44,7,780.0,1,0,0
31.02,16,185.0,1,0,0
5.87,8,576.0,1,0,0
8.02,0,226.0,1,0,0
9.32,3,1326.0,1,0,0
192.97,18,193.0,1,0,0
15.38,11,100.0,1,0,0
85.58,7,505.0,2,0,0
30.03,16,221.0,1,0,0
11.3,7,209.0,2,0,0
34.8,10,193.0,1,0,0
97.27,16,482.0,1,0,0
174.4,11,265.0,1,0,0
62.13,4,414.0,1,0,0
11.32,15,510.0,1,0,0
24.77,0,136.0,1,0,0
7.35,4,543.0,1,0,0
69.22,4,188.0,1,0,0
12.1,20,610.0,1,0,0
5.59,20,530.0,1,0,0
27.25,2,153.0,1,0,0
112.12,15,633.0,1,0,0
393.4,14,773.0,1,1,0
26.22,6,63.0,1,0,0
62.8,19,496.0,1,0,0
18.08,13,346.0,1,0,0
16.31,18,153.0,1,0,0
40.56,22,321.0,2,0,0
46.55,0,182.0,1,0,0
18.24,21,400.0,1,0,0
72.57,11,152.0,2,0,0
53.34,1,138.0,2,0,0
54.33,15,308.0,1,0,0
120.49,0,99.0,1,0,0
36.8,5,222.0,1,0,0
29.02,21,63.0,1,0,0
15.08,15,776.0,1,0,0
7.87,4,167.0,1,0,0
12.49,0,659.0,1,1,0
21.21,23,535.0,1,0,0
47.17,19,683.0,2,0,0
9.59,0,506.0,1,0,0
63.46,4,751.0,1,0,0
71.79,4,392.0,1,0,0
37.85,2,207.0,1,0,0
15.94,23,167.0,2,0,0
14.28,12,147.0,3,0,0
66.45,20,990.0,2,0,0
17.32,6,374.0,1,0,0
111.52,14,493.0,1,0,0
463.76,11,281.0,1,0,0
4.15,22,290.0,1,0,0
77.51,23,806.0,1,0,0
3.78,21,535.0,1,0,0
8.63,9,430.0,1,0,0
59.68,6,515.0,1,0,0
24.58,12,601.0,1,0,0
152.19,10,114.0,1,0,0
100.47,7,251.0,1,0,0
23.46,4,246.0,1,0,0
1249.92,0,278.0,1,0,0
85.87,14,231.0,1,0,0
25.17,1,1302.0,1,0,0
40.22,13,555.0,1,0,0
18.28,13,822.0,1,0,0
26.87,6,924.0,1,1,0
6.89,6,613.0,1,0,0
94.41,7,168.0,1,0,0
11.88,11,620.0,2,0,0
3.96,14,305.0,1,0,0
28.18,22,1339.0,1,0,0
45.78,16,887.0,3,0,0
17.7,23,474.0,1,0,0
4.74,7,1014.0,1,1,0
9.53,6,417.0,1,0,0
36.63,17,609.0,1,0,0
25.09,3,377.0,1,0,0
11.7,8,326.0,1,0,0
11.11,21,1310.0,1,0,0
51.46,19,820.0,1,0,0
21.04,10,305.0,1,0,0
26.73,2,647.0,1,0,0
35.73,20,110.0,1,0,0
171.75,12,564.0,1,0,0
98.06,6,364.0,2,0,0
24.69,5,230.0,1,0,0
16.37,23,649.0,1,0,0
12.58,10,236.0,1,0,0
23.28,16,216.0,1,0,0
92.78,12,262.0,1,0,0
3.41,15,275.0,1,0,0
16.31,12,248.0,1,0,0
38.77,1,670.0,1,0,0
18.98,12,672.0,1,0,0
153.84,7,104.0,1,1,0
6.68,19,551.0,1,0,0
1.75,14,608.0,1,1,0
9.5,1,206.0,1,0,0
15.11,22,371.0,1,0,0
93.22,1,499.0,1,1,0
29.89,11,206.0,1,0,0
29.91,23,414.0,1,0,0
23.98,19,1338.0,1,0,0
32.85,0,397.0,1,0,0
29.68,20,504.0,1,1,0
21.71,14,253.0,1,0,0
85.23,13,958.0,1,0,0
38.97,9,222.0,1,0,0
10.85,7,291.0,1,0,0
22.83,14,333.0,1,0,0
9.94,23,551.0,2,0,0
8.47,15,1192.0,1,0,0
14.26,22,689.0,1,0,0
6.43,4,181.0,1,0,0
3.93,17,840.0,1,0,0
139.26,15,739.0,2,0,0
6.23,7,285.0,1,0,0
77.27,22,419.0,1,0,0
34.6,3,202.0,1,0,0
48.52,13,414.0,1,0,0
43.11,12,75.0,2,0,0
63.91,15,256.0,1,0,0
25.57,2,162.0,1,0,0
42.73,4,956.0,3,0,0
100.9,19,750.0,1,0,0
5.08,14,588.0,1,0,0
24.39,20,123.0,1,0,0
178.74,15,423.0,1,0,0
20.32,12,778.0,1,0,0
52.85,10,191.0,1,0,0
13.11,7,336.0,2,0,0
41.19,2,150.0,1,0,0
33.4,5,96.0,1,0,0
20.19,14,190.0,1,0,0
22.37,16,252.0,1,0,0
17.11,0,587.0,1,0,0
49.51,18,571.0,1,0,0
44.06,14,653.0,1,0,0
51.65,12,275.0,1,0,0
21.48,23,394.0,1,0,0
67.02,4,104.0,1,0,0
21.88,22,120.0,1,0,0
13.58,3,662.0,1,0,0
230.25,3,405.0,1,0,0
56.69,7,76.0,1,0,0
6.6,11,533.0,1,0,0
33.15,4,198.0,1,0,0
63.3,23,133.0,1,0,0
12.71,14,876.0,1,0,0
123.59,19,1606.0,1,0,0
93.51,21,528.0,2,0,0
19.95,20,527.0,1,0,0
79.74,10,963.0,1,0,0
81.58,6,96.0,1,0,0
153.62,6,264.0,1,0,0
20.5,7,396.0,1,0,0
54.07,20,1289.0,1,0,0
19.34,13,221.0,1,0,0
28.32,23,415.0,1,0,0
41.98,0,455.0,1,0,0
75.85,2,419.0,2,0,0
27.35,9,278.0,1,0,0
244.26,11,288.0,2,0,0
9.63,11,527.0,1,0,0
394.99,16,2420.0,1,0,0
4.95,10,94.0,1,0,0
56.51,19,111.0,1,0,0
4.4,18,124.0,2,0,0
103.07,9,253.0,1,0,0
3.41,0,1135.0,3,0,0
66.68,12,91.0,1,0,0
65.81,14,306.0,1,0,0
2.92,20,229.0,1,1,0
21.68,0,1165.0,1,0,0
8.8,21,80.0,1,0,0
8.23,9,784.0,1,0,0
18.75,7,221.0,1,0,0
194.4,17,236.0,1,1,0
37.94,2,904.0,1,0,0
166.37,12,212.0,1,0,0
178.07,2,505.0,1,0,0
221.73,0,376.0,1,0,0
106.96,11,116.0,1,0,0
14.82,14,937.0,1,0,0
4.7,20,164.0,1,0,0
20.51,21,1533.0,1,1,0
41.09,17,1699.0,1,0,0
50.27,13,384.0,1,0,0
42.85,12,876.0,1,0,0
4.8,2,116.0,1,0,0
9.99,14,199.0,1,0,0
22.38,23,101.0,2,0,0
81.25,2,353.0,1,0,0
79.79,23,967.0,1,0,0
60.84,15,1396.0,1,0,0
30.85,21,504.0,1,0,0
4.67,16,804.0,1,0,0
15.2,0,583.0,2,0,0
37.09,6,262.0,1,0,0
51.12,20,474.0,1,0,0
229.08,22,171.0,1,0,0
7.55,15,632.0,1,0,0
62.94,23,394.0,1,0,0
5.12,20,154.0,1,0,0
26.69,23,498.0,1,0,0
6.27,22,1176.0,3,0,0
53.65,20,511.0,1,0,0
51.09,19,382.0,1,0,0
25.02,7,70.0,2,0,0
59.96,4,461.0,1,0,0
53.04,12,549.0,1,1,0
11.66,13,286.0,1,1,0
67.74,4,535.0,1,0,0
6.92,22,432.0,1,0,0
72.18,15,769.0,1,0,0
130.69,20,485.0,1,0,0
4.29,16,348.0,1,0,0
80.07,10,445.0,1,0,0
296.52,15,103.0,1,0,0
10.58,21,628.0,1,0,0
57.1,21,439.0,1,0,0
12.31,3,58.0,1,0,0
90.41,18,208.0,1,0,0
131.54,5,942.0,1,0,0
8.67,5,499.0,1,0,0
54.11,10,367.0,1,0,0
17.49,13,348.0,1,0,0
152.65,15,1034.0,1,0,0
47.63,5,762.0,1,0,0
85.01,16,315.0,1,0,0
150.59,6,184.0,1,0,0
28.38,8,983.0,1,0,0
9.16,0,1465.0,2,0,0
40.87,1,592.0,1,0,0
374.17,0,1190.0,1,0,0
72.84,13,129.0,2,1,0
26.91,12,427.0,1,0,0
919.7,2,268.0,1,0,0
91.05,12,259.0,1,0,0
24.53,17,71.0,1,0,0
430.8,10,471.0,1,0,0
83.58,0,874.0,3,0,0
26.96,15,431.0,1,0,0
12.3,9,533.0,1,0,0
20.9,17,330.0,1,0,0
2.49,16,1408.0,1,0,0
43.55,20,267.0,1,0,0
140.68,15,82.0,1,0,0
72.01,4,559.0,3,0,0
42.99,20,89.0,3,0,0
89.3,5,1122.0,2,0,0
26.4,23,1020.0,1,0,0
67.97,14,590.0,1,0,0
87.98,1,572.0,1,0,0
34.18,20,107.0,1,0,0
12.83,9,563.0,1,0,0
41.79,9,268.0,1,0,0
81.81,22,288.0,1,0,0
53.53,6,621.0,1,0,0
53.39,1,723.0,3,0,0
38.69,11,1158.0,1,0,0
26.64,4,254.0,1,0,0
60.13,8,217.0,1,0,0
5.21,22,30.0,1,0,0
9.36,16,266.0,1,0,0
3.17,23,521.0,1,0,0
6.43,3,622.0,1,0,0
41.53,5,16.0,1,0,0
31.86,13,1038.0,1,1,0
37.02,13,396.0,1,0,0
221.33,18,143.0,1,0,0
64.81,11,574.0,1,0,0
6.64,14,151.0,1,0,0
87.73,8,234.0,1,0,0
16.4,5,332.0,1,0,0
40.1,14,1333.0,1,0,0
4.26,15,932.0,1,0,0
28.99,15,561.0,1,0,0
16.05,8,1332.0,1,0,0
24.73,3,477.0,1,0,0
16.89,6,352.0,1,0,0
104.34,14,1005.0,2,0,0
14.12,5,541.0,3,0,0
186.54,22,695.0,1,0,0
77.87,21,853.0,1,0,0
7.03,22,31.0,1,0,0
18.61,12,699.0,1,1,0
13.16,13,418.0,1,0,0
7.7,23,117.0,1,0,0
13.47,18,693.0,1,0,0
237.66,10,515.0,1,0,0
110.77,14,118.0,1,0,0
58.63,21,435.0,1,0,0
85.92,6,386.0,1,0,0
11.77,19,806.0,1,0,0
43.69,6,894.0,1,0,0
9.19,1,569.0,1,0,0
33.98,23,112.0,1,0,0
17.26,16,541.0,1,0,0
33.73,9,198.0,1,1,0
26.74,8,490.0,1,0,0
12.93,19,1123.0,1,0,0
22.12,21,635.0,1,0,0
25.05,17,643.0,1,0,0
162.55,20,985.0,1,0,0
40.89,0,125.0,2,0,0
23.71,1,478.0,1,0,0
29.63,18,1210.0,1,0,0
27.47,16,12.0,1,0,0
136.84,20,740.0,1,0,0
11.55,12,320.0,1,0,0
106.74,12,136.0,1,0,0
58.8,18,580.0,1,0,0
2.03,9,311.0,1,1,0
133.45,15,424.0,1,0,0
70.28,1,566.0,3,1,1
11.96,12,174.0,1,0,0
74.32,23,591.0,1,0,0
4.31,8,574.0,1,0,0
51.79,23,559.0,1,0,0
38.3,22,654.0,1,0,0
7.75,3,68.0,1,0,0
82.37,9,445.0,1,0,0
47.7,9,271.0,1,0,0
7.94,16,271.0,1,0,0
164.58,9,213.0,1,0,0
11.51,22,198.0,1,0,0
32.16,1,111.0,1,0,0
187.69,2,245.0,1,0,0
115.28,4,666.0,1,0,0
33.35,19,451.0,1,0,0
204.1,0,722.0,1,0,0
68.67,18,507.0,1,0,0
15.95,8,358.0,1,0,0
71.26,9,796.0,1,0,0
64.7,20,306.0,1,0,0
58.47,0,56.0,1,0,0
23.59,22,400.0,1,0,0
47.82,3,545.0,1,0,0
17.39,20,620.0,1,0,0
38.05,11,521.0,2,0,0
9.26,0,604.0,1,1,0
19.31,4,607.0,1,0,0
43.13,7,357.0,1,0,0
26.69,21,798.0,1,0,0
13.01,16,370.0,2,0,0
135.53,8,389.0,1,0,0
62.71,0,396.0,1,0,0
7.79,3,581.0,1,0,0
24.35,2,416.0,1,0,0
93.79,9,132.0,1,0,0
9.5,0,572.0,1,0,0
5.18,18,186.0,1,0,0
59.18,7,233.0,1,0,0
66.73,22,802.0,1,0,0
15.83,5,407.0,1,0,0
12.39,18,884.0,1,0,0
11.55,1,319.0,1,0,0
43.17,22,1138.0,1,0,0
40.78,18,193.0,1,0,0
111.01,4,294.0,1,0,0
36.35,4,335.0,1,0,0
6.12,2,114.0,1,0,0
86.53,4,10.0,1,0,0
58.96,0,292.0,1,0,0
64.44,0,62.0,1,0,0
94.26,20,465.0,1,0,0
27.38,4,438.0,2,0,0
16.86,13,229.0,1,0,0
3.57,20,951.0,1,0,0
15.05,16,144.0,1,0,0
5.36,18,359.0,1,1,0
140.18,8,299.0,1,0,0
14.82,17,1328.0,1,0,0
146.98,17,86.0,2,0,1
17.9,14,146.0,1,0,0
117.19,5,489.0,1,0,0
7.03,17,508.0,1,0,0
1.46,20,84.0,2,0,0
61.56,13,1263.0,2,0,0
38.74,7,155.0,1,0,0
55.33,2,346.0,1,0,0
7.62,17,158.0,1,0,0
22.84,0,125.0,1,0,0
9.34,19,343.0,1,0,0
19.01,6,343.0,1,0,0
11.97,12,120.0,1,0,0
41.42,7,932.0,1,0,0
208.4,21,494.0,1,0,0
75.15,6,462.0,1,0,0
12.64,16,93.0,1,0,0
8.11,21,79.0,1,0,0
8.65,19,489.0,1,0,0
22.65,18,478.0,1,0,0
37.58,18,616.0,1,0,0
88.78,2,753.0,1,0,0
16.71,3,207.0,1,1,0
47.33,13,317.0,1,0,0
11.95,5,331.0,1,0,0
253.35,23,821.0,1,0,0
3.5,8,231.0,1,0,0
87.62,10,523.0,1,0,0
24.86,7,262.0,1,0,0
63.71,18,1446.0,1,0,0
6.14,1,1288.0,2,0,0
12.0,6,576.0,2,0,0
10.37,3,276.0,1,0,0
77.96,12,609.0,1,0,0
19.13,3,725.0,1,1,0
100.11,22,1023.0,1,0,0
21.53,6,518.0,1,0,0
85.09,16,630.0,2,0,0
7.46,8,421.0,1,0,0
55.6,12,112.0,1,0,0
32.33,12,179.0,1,0,0
19.2,1,122.0,1,0,0
95.77,21,523.0,1,0,0
37.57,1,383.0,1,0,0
5.17,11,75.0,1,0,0
275.47,23,441.0,1,0,0
8.33,17,213.0,2,0,0
10.43,16,369.0,1,0,0
6.18,8,784.0,1,0,0
18.82,19,296.0,1,0,0
31.9,5,423.0,1,0,0
133.25,6,155.0,1,0,0
12.98,21,244.0,1,0,0
21.35,14,152.0,2,0,0
47.12,13,889.0,1,0,0
163.73,0,272.0,1,0,0
10.2,18,58.0,2,0,0
36.4,16,518.0,1,0,0
14.2,2,123.0,2,0,0
3.4,16,111.0,1,0,0
6.14,1,680.0,1,0,0
16.82,15,393.0,1,0,0
23.24,7,994.0,1,0,0
11.06,20,276.0,1,0,0
31.06,15,323.0,1,0,0
53.82,18,141.0,1,0,0
35.68,6,160.0,1,0,0
352.21,20,1003.0,1,0,0
116.31,19,934.0,1,0,0
300.62,20,253.0,1,0,0
29.43,11,1237.0,2,0,0
34.68,7,107.0,1,0,0
85.27,9,433.0,1,1,0
7.41,11,127.0,3,0,0
14.3,6,1247.0,1,0,0
23.0,1,59.0,1,0,0
59.84,15,584.0,1,0,0
72.63,10,955.0,2,0,0
18.74,9,838.0,1,0,0
19.73,6,280.0,1,0,0
49.43,14,117.0,1,0,0
85.92,12,707.0,1,0,0
156.97,10,641.0,1,0,0
3.27,21,513.0,1,0,0
7.81,2,539.0,1,0,0
53.72,21,495.0,2,0,0
68.44,5,1641.0,1,0,0
11.37,21,342.0,1,0,0
17.87,1,75.0,1,0,0
8.21,2,734.0,1,0,0
20.08,23,795.0,2,0,0
51.03,22,1444.0,1,0,0
42.52,4,758.0,1,0,0
79.29,7,909.0,1,0,0
33.86,23,129.0,1,0,0
6.79,23,131.0,1,0,0
18.33,16,103.0,1,0,0
14.76,12,175.0,1,1,0
18.61,13,705.0,1,0,0
9.39,16,355.0,2,0,0
8.36,4,921.0,1,0,0
8.82,12,351.0,1,0,0
34.48,23,557.0,1,0,0
13.67,4,1047.0,1,0,0
5.5,12,573.0,1,0,0
83.89,5,750.0,1,0,0
9.67,16,255.0,1,0,0
9.74,3,279.0,1,0,0
23.83,15,396.0,1,0,0
18.22,6,1606.0,1,0,0
60.22,21,621.0,1,0,0
53.84,4,250.0,1,0,0
7.09,19,1764.0,2,0,0
57.87,1,63.0,3,0,0
54.04,3,66.0,1,0,0
62.59,10,422.0,1,0,0
32.47,14,282.0,1,0,0
43.32,13,121.0,1,0,0
57.55,17,812.0,3,0,0
17.17,9,290.0,1,0,0
86.6,15,345.0,1,0,0
76.63,20,229.0,1,0,0
33.76,17,803.0,1,0,0
18.97,10,230.0,1,0,0
92.14,1,26.0,2,1,0
45.08,8,116.0,1,0,0
63.0,2,935.0,1,0,0
22.67,8,713.0,1,0,0
55.05,12,621.0,1,0,0
72.06,20,1146.0,1,1,0
11.9,15,515.0,1,0,0
10.14,22,747.0,3,0,0
3.2,7,345.0,1,0,0
145.44,18,574.0,1,0,0
169.33,19,1702.0,1,0,0
38.08,17,62.0,1,0,0
21.89,20,169.0,1,0,0
4.25,6,683.0,1,0,0
8.84,1,814.0,2,0,0
69.53,15,540.0,1,1,0
70.34,11,271.0,1,0,0
50.17,8,716.0,1,0,0
40.39,17,400.0,1,0,0
50.58,14,321.0,1,0,0
17.74,11,716.0,2,0,0
19.32,10,467.0,1,0,0
12.97,2,536.0,1,0,0
31.05,5,452.0,2,0,0
33.46,23,342.0,1,0,0
48.1,15,865.0,1,0,0
5.68,9,85.0,1,0,0
18.55,5,466.0,1,0,0
20.03,19,244.0,1,0,0
13.23,13,527.0,1,0,0
55.31,22,76.0,2,0,0
13.21,10,229.0,1,0,0
27.08,6,639.0,1,0,0
133.76,1,396.0,1,0,0
25.87,23,129.0,1,0,0
259.7,12,169.0,1,0,0
16.5,21,902.0,2,0,0
63.01,0,280.0,1,0,0
76.57,6,783.0,1,0,0
30.04,9,75.0,1,0,0
153.71,13,277.0,1,0,0
59.35,11,359.0,1,0,0
40.63,16,153.0,1,0,0
11.47,6,1305.0,1,0,0
11.53,6,247.0,2,0,0
108.3,8,390.0,1,0,0
37.57,10,1084.0,1,1,0
13.16,23,486.0,1,0,0
332.43,7,431.0,1,0,0
11.38,11,139.0,1,0,0
4.85,9,456.0,1,0,0
8.93,11,905.0,1,0,0
4.51,22,311.0,1,0,0
9.17,2,795.0,1,0,0
122.02,5,936.0,1,0,0
39.39,1,225.0,1,0,0
65.0,17,269.0,2,0,0
28.15,1,828.0,1,0,0
61.66,3,450.0,1,0,0
209.11,12,2030.0,1,0,0
36.66,19,743.0,1,1,0
52.45,9,53.0,1,0,0
27.92,7,413.0,2,0,0
9.23,1,1102.0,1,0,0
16.02,4,427.0,1,0,0
133.01,1,246.0,1,0,0
17.37,19,100.0,2,0,0
111.47,0,219.0,1,0,0
28.46,11,242.0,2,0,0
8.53,5,795.0,1,0,0
41.01,20,147.0,1,0,0
37.54,10,277.0,1,0,0
65.24,21,440.0,1,0,0
223.95,22,1157.0,1,0,0
970.48,15,510.0,1,0,0
18.18,19,506.0,1,0,0
31.0,16,916.0,1,0,0
119.96,6,310.0,1,0,0
61.68,16,754.0,1,0,0
54.88,14,400.0,1,1,0
71.6,19,639.0,1,0,0
37.57,4,386.0,3,0,0
65.39,19,379.0,3,0,0
85.49,11,804.0,1,1,0
180.49,0,358.0,1,0,0
5.64,5,785.0,1,1,0
22.4,0,296.0,1,0,0
5.34,12,276.0,1,0,0
3.41,9,127.0,1,0,0
40.38,18,385.0,1,0,0
52.46,4,191.0,1,1,0
46.95,20,548.0,1,0,0
207.99,19,880.0,1,0,0
54.91,18,309.0,1,0,0
39.76,8,268.0,2,0,0
18.37,4,296.0,1,1,0
66.76,1,219.0,1,0,0
17.35,18,416.0,1,0,0
85.91,3,1504.0,1,0,0
12.15,18,1143.0,1,0,0
57.23,23,211.0,1,0,0
11.62,2,150.0,1,0,0
10.45,3,438.0,1,1,0
15.73,14,196.0,1,0,0
71.82,2,417.0,1,0,0
11.06,12,383.0,1,0,0
18.94,18,991.0,1,0,0
28.28,14,745.0,1,0,0
285.03,5,54.0,1,0,0
32.63,14,475.0,1,0,0
61.55,5,567.0,1,0,0
11.03,11,1077.0,1,0,0
33.65,19,1415.0,1,0,0
5.0,5,180.0,1,0,0
29.41,19,471.0,1,0,0
13.13,7,297.0,1,0,0
14.66,5,473.0,1,0,0
12.03,6,13.0,2,0,0
28.07,22,332.0,1,0,0
28.5,21,235.0,1,0,0
15.67,13,212.0,1,0,0
28.73,22,996.0,1,0,0
37.47,22,254.0,1,0,0
28.42,7,265.0,1,0,0
45.17,3,985.0,1,0,0
31.25,22,90.0,1,0,0
81.25,20,406.0,1,0,0
21.72,11,420.0,1,0,0
163.57,0,1135.0,1,0,0
27.33,11,527.0,1,0,0
195.4,0,598.0,1,0,0
27.34,1,264.0,1,1,0
7.12,13,630.0,1,0,0
65.96,22,455.0,1,0,0
9.87,13,818.0,1,0,0
33.29,13,526.0,3,0,0
6.98,19,1368.0,1,0,0
8.43,23,1188.0,1,0,0
40.31,22,5.0,1,0,0
63.31,16,705.0,1,0,0
13.0,7,1033.0,1,0,0
7.56,5,503.0,1,0,0
38.37,1,542.0,1,1,0
114.01,2,68.0,2,0,0
13.83,7,405.0,1,0,0
5.81,15,398.0,1,0,0
14.93,20,869.0,1,0,0
6.32,18,892.0,1,0,0
61.4,12,304.0,1,0,0
115.96,16,725.0,1,0,0
20.19,12,474.0,1,0,0
169.3,11,241.0,1,0,0
8.31,4,641.0,1,0,0
22.65,9,726.0,2,0,0
109.06,4,842.0,1,0,0
111.38,1,42.0,2,0,0
32.24,0,688.0,1,0,0
7.85,19,212.0,1,0,0
30.01,18,338.0,1,0,0
16.21,4,871.0,1,0,0
24.19,16,941.0,1,0,0
255.2,4,366.0,1,0,0
22.48,0,134.0,3,0,0
27.22,1,813.0,1,0,0
3.1,1,203.0,2,0,0
34.35,4,684.0,1,0,0
14.2,20,281.0,1,0,0
78.48,17,539.0,1,0,0
103.88,18,174.0,1,0,0
6.05,9,214.0,1,0,0
342.33,12,365.0,1,0,0
36.31,4,1207.0,1,0,0
16.09,1,439.0,1,0,0
87.87,3,167.0,2,0,0
38.53,19,91.0,1,0,0
31.04,5,419.0,1,0,0
9.69,11,593.0,1,0,0
9.47,13,564.0,1,1,0
19.03,21,558.0,1,0,0
14.89,23,454.0,3,0,0
19.93,5,700.0,1,0,0
5.6,21,320.0,3,0,0
9.29,9,244.0,1,0,0
3.79,12,1010.0,1,0,0
88.06,4,501.0,1,0,0
5.6,14,707.0,1,0,0
1.73,16,266.0,1,0,0
5.81,1,625.0,1,0,0
44.26,2,639.0,1,0,0
32.48,3,481.0,1,0,0
20.21,14,526.0,1,0,0
312.54,14,474.0,1,0,0
40.77,22,429.0,1,0,0
40.6,18,1059.0,1,0,0
205.46,18,431.0,1,0,0
27.02,6,912.0,1,0,0
70.45,8,417.0,2,0,0
43.24,11,380.0,1,0,0
98.65,20,679.0,1,0,0
16.53,2,346.0,1,0,0
80.1,19,715.0,1,0,0
104.67,16,518.0,1,0,0
61.5,6,125.0,1,0,0
29.29,1,230.0,1,0,0
52.13,6,205.0,1,0,0
32.88,1,688.0,1,0,0
3.04,1,277.0,1,0,0
24.94,15,560.0,2,0,0
18.36,6,270.0,1,1,0
13.05,5,147.0,2,0,0
15.0,23,262.0,2,0,0
18.95,14,884.0,1,0,0
61.76,9,145.0,1,0,0
9.64,7,705.0,1,0,0
8.95,11,210.0,1,0,0
46.01,20,702.0,1,0,0
221.21,9,390.0,1,0,0
33.53,7,179.0,2,0,0
116.55,22,850.0,1,0,0
14.72,1,879.0,1,0,0
6.52,12,244.0,1,0,0
55.1,16,1265.0,1,1,0
26.01,9,649.0,1,0,0
29.48,11,69.0,1,0,0
75.96,21,133.0,1,0,0
8.14,13,385.0,1,0,0
