City,Plan,Channel,SignupDate,AnnualIncome,Sessions,AvgBasket,Churn
CITY_112,basic,web,2023-05-16,,5,20.57,1
CITY_174,basic,app,2024-02-29,39618.0,3,64.82,1
CITY_084,plus,web,2024-08-19,29690.0,7,18.77,1
CITY_023,plus,web,2023-01-23,13445.0,5,16.67,0
CITY_171,basic,app,2024-11-17,39253.0,8,15.94,0
CITY_012,basic,web,2023-01-25,35071.0,6,71.58,1
CITY_059,plus,phone,2024-04-08,58842.0,5,67.4,1
CITY_158,basic,app,2023-02-27,6664.0,9,10.59,1
CITY_065,basic,web,2024-04-20,13236.0,4,6.67,1
CITY_158,plus,web,2024-02-19,30397.0,8,7.24,0
CITY_160,plus,web,2023-12-25,27175.0,8,16.93,1
CITY_115,pro,phone,2024-12-06,20409.0,5,16.24,0
CITY_125,plus,app,2024-04-01,11135.0,6,15.8,1
CITY_103,basic,app,2024-05-18,21492.0,7,24.54,0
CITY_131,plus,app,2024-05-13,,4,46.45,0
CITY_137,basic,app,2023-07-10,21134.0,4,35.81,0
CITY_049,pro,web,2023-08-14,23348.0,9,110.56,0
CITY_109,basic,app,2023-07-20,16070.0,5,15.7,1
CITY_045,plus,web,2023-03-26,17537.0,4,22.71,1
CITY_165,basic,app,2023-05-13,12941.0,4,19.6,1
CITY_091,basic,web,2024-06-21,57057.0,10,25.96,1
CITY_093,basic,web,2023-10-21,41816.0,4,40.14,1
CITY_099,basic,web,2024-04-17,,10,27.86,1
CITY_099,plus,web,2023-04-12,23707.0,4,9.18,1
CITY_070,basic,web,2023-03-26,20654.0,9,43.47,0
CITY_076,plus,app,2024-03-19,28838.0,8,49.49,1
CITY_134,basic,app,2023-07-01,18365.0,5,26.28,1
CITY_079,plus,web,2023-09-29,13668.0,5,41.39,0
CITY_021,basic,web,2023-03-07,25192.0,4,5.12,0
CITY_154,basic,web,2023-10-19,34659.0,4,28.8,0
CITY_114,plus,web,2024-08-24,24664.0,8,16.62,1
CITY_044,basic,app,2023-10-08,10113.0,7,15.66,0
CITY_125,basic,app,2023-11-30,17980.0,6,6.16,0
CITY_063,basic,app,2023-08-31,34390.0,8,29.44,1
CITY_010,pro,web,2024-07-09,12102.0,4,23.65,1
CITY_054,pro,phone,2024-04-27,30918.0,9,6.51,1
CITY_066,basic,web,2024-05-22,15978.0,7,25.71,1
CITY_050,pro,phone,2023-11-18,22352.0,7,31.03,0
CITY_086,plus,app,2024-04-20,49811.0,1,39.9,0
CITY_014,basic,web,2024-05-16,27162.0,11,12.74,0
CITY_011,basic,web,2024-08-26,49675.0,4,13.98,1
CITY_090,plus,phone,2024-11-14,66232.0,4,17.28,1
CITY_142,basic,phone,2023-01-02,19639.0,5,26.97,0
CITY_099,plus,app,2024-02-26,50005.0,6,41.38,0
CITY_062,basic,app,2023-12-15,24436.0,6,20.75,0
CITY_169,plus,app,2023-04-16,31952.0,5,111.21,1
CITY_013,basic,app,2023-01-26,,8,13.67,0
CITY_080,basic,app,2024-12-17,15260.0,7,22.8,1
CITY_094,pro,app,2023-01-08,17938.0,3,55.67,1
CITY_068,basic,web,2024-03-03,5790.0,12,25.5,1
CITY_175,basic,web,2024-06-06,20096.0,7,103.15,1
CITY_096,basic,app,2023-05-14,24929.0,3,73.93,1
CITY_004,plus,web,2023-12-22,7282.0,7,15.22,1
CITY_131,plus,web,2023-02-22,25242.0,6,27.39,1
CITY_022,basic,web,2024-11-30,27514.0,6,11.35,0
CITY_070,basic,app,2023-07-24,18681.0,7,31.84,1
CITY_101,basic,app,2023-12-05,,4,26.85,1
CITY_088,basic,web,2023-09-20,32066.0,6,10.3,1
CITY_161,basic,app,2024-04-03,19546.0,7,22.83,0
CITY_086,plus,app,2023-02-04,75768.0,11,13.98,0
CITY_132,basic,web,2024-01-17,19102.0,5,75.09,1
CITY_137,basic,web,2024-07-29,10692.0,3,29.89,1
CITY_135,basic,app,2023-02-15,49047.0,3,10.78,1
CITY_062,basic,app,2024-09-15,47166.0,8,4.33,0
CITY_034,plus,app,2023-04-17,18998.0,2,7.95,0
CITY_126,basic,web,2024-10-11,16905.0,2,56.34,1
CITY_115,basic,app,2023-10-22,18366.0,3,19.83,1
CITY_008,plus,web,2023-06-18,18357.0,8,53.4,0
CITY_138,basic,web,2023-07-10,43630.0,10,22.68,1
CITY_003,plus,web,2023-02-27,28324.0,7,79.55,1
CITY_097,basic,web,2023-11-21,18012.0,7,12.52,1
CITY_123,basic,web,2023-04-11,40094.0,4,88.03,1
CITY_123,basic,web,2024-07-17,43068.0,5,9.75,0
CITY_171,basic,app,2023-09-09,29061.0,4,21.61,1
CITY_092,pro,app,2023-05-13,53419.0,7,14.98,0
CITY_092,pro,phone,2023-09-06,36435.0,4,20.89,0
CITY_128,pro,web,2024-04-19,63163.0,2,24.74,0
CITY_011,plus,app,2023-06-20,32053.0,8,24.85,0
CITY_027,pro,web,2024-04-19,46834.0,5,10.85,0
CITY_061,plus,web,2023-11-02,29518.0,8,41.41,0
CITY_011,basic,app,2023-05-20,30563.0,3,30.63,1
CITY_121,pro,app,2024-04-08,24244.0,8,20.25,0
CITY_159,plus,app,2024-09-24,21549.0,4,40.17,1
CITY_036,basic,phone,2023-06-10,14113.0,7,26.56,1
CITY_170,plus,app,2024-12-08,9703.0,4,20.63,1
CITY_022,plus,web,2024-01-05,9498.0,6,12.28,0
CITY_007,basic,app,2024-02-13,19336.0,6,34.78,1
CITY_061,basic,web,2024-07-20,19100.0,7,27.15,1
CITY_022,plus,app,2024-08-30,20435.0,4,4.2,0
CITY_157,basic,web,2023-10-10,66992.0,5,46.97,0
CITY_141,pro,app,2024-12-22,9627.0,3,88.63,1
CITY_176,plus,web,2024-08-27,14266.0,11,16.92,0
CITY_139,plus,web,2024-01-15,22399.0,9,45.98,1
CITY_122,pro,app,2023-12-27,10776.0,5,37.57,1
CITY_062,pro,app,2024-03-16,63923.0,2,45.09,0
CITY_108,basic,web,2024-01-14,,5,18.75,1
CITY_133,plus,web,2023-12-12,54179.0,10,13.91,0
CITY_161,plus,app,2023-11-02,29194.0,8,16.98,0
CITY_012,pro,web,2023-09-15,39010.0,3,136.09,0
CITY_051,plus,app,2023-02-04,22936.0,4,15.92,1
CITY_015,plus,app,2024-01-04,18980.0,7,31.38,1
CITY_035,basic,app,2023-07-28,54511.0,8,16.3,1
CITY_122,basic,app,2024-09-23,,4,11.32,1
CITY_097,plus,web,2024-12-06,29923.0,2,20.25,1
CITY_157,basic,app,2024-07-17,36288.0,4,13.66,0
CITY_077,basic,app,2023-02-13,24500.0,11,19.36,1
CITY_097,pro,web,2024-06-18,90071.0,9,22.91,0
CITY_157,pro,web,2024-12-07,46528.0,5,15.97,0
CITY_018,basic,app,2023-01-23,27714.0,7,9.09,0
CITY_124,basic,app,2024-08-28,14013.0,5,30.8,0
CITY_050,plus,app,2024-07-20,,6,7.05,1
CITY_066,basic,web,2023-04-24,20212.0,5,19.01,0
CITY_067,plus,web,2024-03-20,34956.0,5,12.74,0
CITY_088,pro,web,2023-02-04,51925.0,5,19.1,0
CITY_172,basic,web,2024-04-19,,9,62.88,1
CITY_164,basic,app,2023-04-01,30228.0,3,25.63,0
CITY_159,basic,phone,2024-11-12,65507.0,0,12.36,0
CITY_025,plus,app,2023-04-07,21594.0,7,39.75,1
CITY_145,plus,app,2024-07-28,11890.0,5,50.6,0
CITY_114,basic,web,2023-09-19,16709.0,9,16.0,0
CITY_051,basic,web,2023-10-03,47348.0,7,22.91,0
CITY_141,basic,app,2023-02-19,31081.0,10,22.26,0
CITY_066,basic,web,2023-12-07,22342.0,9,28.43,1
CITY_075,plus,web,2024-09-08,20377.0,7,3.35,1
CITY_087,plus,app,2023-08-08,99440.0,5,20.78,0
CITY_048,basic,web,2024-04-22,21896.0,10,26.28,0
CITY_058,basic,app,2023-12-08,41736.0,5,24.57,0
CITY_031,plus,app,2023-10-27,19612.0,5,16.56,0
CITY_173,plus,app,2023-08-03,20917.0,10,65.94,1
CITY_132,basic,phone,2024-09-10,20587.0,6,20.82,1
CITY_069,pro,web,2023-10-30,68878.0,6,11.64,0
CITY_148,basic,app,2023-04-01,8656.0,6,31.53,0
CITY_124,basic,app,2023-02-23,18885.0,4,27.07,0
CITY_168,plus,web,2023-11-13,35589.0,9,13.99,0
CITY_132,plus,app,2024-08-10,,3,33.45,0
CITY_107,pro,web,2024-06-26,,9,24.15,0
CITY_178,plus,web,2023-02-10,28555.0,5,25.57,1
CITY_167,basic,web,2023-04-12,5578.0,9,23.46,1
CITY_132,basic,web,2023-03-16,,6,177.46,1
CITY_019,basic,app,2024-03-31,31944.0,9,18.54,1
CITY_064,basic,web,2023-02-06,30787.0,9,41.6,0
CITY_042,plus,web,2024-02-09,25274.0,11,52.28,1
CITY_040,basic,web,2024-06-05,28913.0,4,30.73,0
CITY_082,basic,web,2023-11-06,33911.0,4,43.41,1
CITY_123,pro,phone,2024-05-25,19259.0,8,22.39,0
CITY_054,basic,phone,2023-12-21,,6,15.59,0
CITY_107,basic,web,2024-12-05,,3,13.13,0
CITY_125,plus,web,2023-06-16,47559.0,4,18.22,1
CITY_103,basic,app,2023-08-29,28267.0,6,13.13,1
CITY_147,basic,web,2024-02-16,30947.0,7,66.56,1
CITY_152,basic,web,2023-12-08,18875.0,6,64.22,1
CITY_168,plus,web,2023-07-25,26990.0,7,19.37,0
CITY_069,basic,web,2024-12-27,18754.0,3,122.88,0
CITY_156,basic,web,2024-08-28,31403.0,6,72.52,1
CITY_113,plus,web,2024-03-08,39614.0,12,20.36,0
CITY_067,plus,web,2024-12-02,14889.0,4,65.08,1
CITY_007,basic,app,2024-01-02,32839.0,9,27.07,0
CITY_063,basic,phone,2024-07-15,61068.0,3,17.57,0
CITY_012,basic,web,2024-12-07,17781.0,7,13.18,0
CITY_157,basic,phone,2024-02-08,7660.0,2,24.19,1
CITY_013,plus,web,2024-06-28,9901.0,5,23.52,1
CITY_039,basic,web,2023-07-23,35718.0,4,54.08,1
CITY_009,basic,web,2024-07-16,,3,21.21,1
CITY_005,basic,app,2023-02-01,21461.0,2,5.04,1
CITY_127,basic,app,2023-09-21,22079.0,9,20.76,0
CITY_092,basic,phone,2024-06-16,26578.0,10,13.56,0
CITY_143,plus,web,2023-06-03,9564.0,7,44.48,1
CITY_036,basic,app,2023-07-12,39585.0,8,9.18,0
CITY_162,plus,app,2023-08-25,47373.0,7,16.87,0
CITY_080,basic,web,2023-01-05,64358.0,9,26.74,1
CITY_162,basic,app,2023-02-07,25902.0,4,44.17,1
CITY_067,plus,web,2023-11-25,8752.0,6,56.38,0
CITY_145,basic,web,2023-11-07,13855.0,5,40.27,1
CITY_067,plus,app,2023-01-21,36275.0,5,83.48,0
CITY_142,basic,web,2024-11-30,19928.0,7,6.26,1
CITY_031,basic,web,2024-02-13,29896.0,4,31.7,1
CITY_133,basic,web,2024-03-10,42813.0,2,19.66,0
CITY_054,plus,app,2024-10-15,27888.0,7,32.2,1
CITY_160,basic,app,2023-06-15,44192.0,6,44.46,0
CITY_043,basic,phone,2024-10-02,17499.0,4,9.1,0
CITY_025,plus,web,2023-08-26,,4,19.1,1
CITY_157,pro,app,2024-03-01,46176.0,5,25.46,0
CITY_141,basic,web,2023-08-07,28629.0,4,4.96,0
CITY_071,basic,web,2023-01-03,74471.0,12,27.75,0
CITY_081,basic,app,2023-02-13,18246.0,5,105.46,1
CITY_060,plus,phone,2024-05-10,43794.0,6,13.22,1
CITY_051,basic,app,2023-08-07,9577.0,4,126.04,1
CITY_073,basic,app,2024-02-20,27458.0,5,18.35,0
CITY_107,basic,app,2024-03-05,23239.0,1,14.96,0
CITY_161,basic,app,2024-01-31,,5,34.95,1
CITY_058,pro,app,2023-03-09,29349.0,11,21.59,0
CITY_046,plus,web,2023-05-07,8746.0,4,30.26,1
CITY_121,plus,app,2024-12-19,39419.0,3,9.74,1
CITY_062,basic,phone,2023-03-15,18474.0,7,29.11,1
CITY_118,basic,web,2024-01-08,41297.0,8,42.25,1
CITY_002,plus,app,2024-11-18,50620.0,3,82.96,1
CITY_056,plus,web,2023-03-24,21101.0,11,64.58,1
CITY_150,pro,app,2024-06-20,24850.0,6,23.54,0
CITY_136,basic,web,2024-02-16,,6,20.77,0
CITY_152,basic,app,2024-05-13,21942.0,9,15.39,1
CITY_014,basic,web,2023-02-17,21271.0,2,19.18,1
CITY_037,basic,app,2023-07-17,,7,19.64,0
CITY_135,plus,web,2023-04-10,48925.0,5,7.62,1
CITY_013,plus,web,2023-04-06,58252.0,10,18.42,0
CITY_061,basic,web,2023-08-01,27004.0,6,47.67,1
CITY_009,pro,phone,2023-07-10,25398.0,7,43.58,1
CITY_061,basic,app,2023-03-08,12791.0,10,18.03,1
CITY_122,basic,app,2023-02-14,40073.0,8,41.12,0
CITY_147,basic,app,2023-04-18,55533.0,7,22.23,0
CITY_078,basic,app,2023-09-24,74970.0,11,13.07,1
CITY_047,basic,phone,2024-03-25,20815.0,7,33.76,1
CITY_008,plus,app,2024-08-12,21133.0,7,8.32,0
CITY_133,plus,web,2024-02-27,22249.0,5,11.32,1
CITY_128,plus,phone,2024-06-29,61921.0,9,10.59,0
CITY_118,pro,app,2023-05-19,24247.0,5,15.49,0
CITY_059,basic,web,2024-09-18,,7,32.66,0
CITY_007,pro,web,2023-03-22,58927.0,12,28.41,0
CITY_166,basic,web,2023-12-11,45950.0,12,4.26,0
CITY_074,basic,app,2023-05-06,25561.0,7,17.64,1
CITY_156,plus,web,2023-09-23,24009.0,4,14.99,0
CITY_096,basic,web,2023-07-21,27527.0,7,80.21,0
CITY_017,basic,web,2024-08-22,,6,10.42,0
CITY_071,basic,web,2024-04-17,16981.0,8,9.54,0
CITY_007,plus,phone,2024-02-18,29088.0,8,55.67,1
CITY_026,pro,app,2023-06-27,46554.0,10,27.53,0
CITY_126,pro,app,2023-01-08,36290.0,5,3.07,1
CITY_149,basic,app,2024-03-31,31024.0,10,35.88,0
CITY_092,plus,web,2024-03-31,20505.0,6,14.73,0
CITY_164,basic,app,2024-02-13,,3,46.11,0
CITY_068,basic,phone,2023-07-21,38408.0,7,14.67,1
CITY_041,basic,web,2024-03-09,17343.0,8,29.86,1
CITY_176,plus,app,2024-10-26,36069.0,8,25.31,0
CITY_084,plus,app,2023-03-22,9325.0,5,10.92,0
CITY_105,basic,web,2024-09-23,33451.0,5,10.22,0
CITY_091,plus,web,2024-11-28,11450.0,6,27.51,0
CITY_072,pro,web,2023-03-09,36245.0,4,32.78,1
CITY_016,basic,web,2023-08-13,27304.0,5,26.82,1
CITY_142,basic,web,2024-02-09,14394.0,9,24.36,0
CITY_154,basic,app,2024-06-14,69072.0,6,3.95,1
CITY_057,basic,web,2023-12-17,25612.0,7,37.2,1
CITY_110,pro,app,2024-06-18,16937.0,5,15.17,0
CITY_145,pro,app,2023-07-11,13638.0,4,34.81,0
CITY_090,basic,app,2023-05-31,52891.0,4,30.7,0
CITY_106,basic,phone,2023-08-25,13129.0,2,50.81,0
CITY_023,basic,web,2024-07-29,,7,15.14,0
CITY_100,pro,app,2023-05-21,,2,13.19,0
CITY_079,basic,web,2023-12-10,32879.0,7,35.73,0
CITY_137,basic,app,2023-03-31,29712.0,7,46.74,0
CITY_117,plus,web,2023-11-18,14305.0,5,16.4,1
CITY_155,plus,app,2023-05-27,24586.0,10,28.26,1
CITY_044,basic,web,2024-11-09,27328.0,7,24.26,1
CITY_045,basic,web,2024-01-18,46532.0,9,61.08,1
CITY_076,basic,phone,2023-07-29,29701.0,5,10.54,0
CITY_012,basic,app,2023-03-09,49110.0,6,9.22,0
CITY_116,plus,web,2024-04-09,,3,31.41,1
CITY_085,pro,web,2024-04-25,10981.0,7,8.36,0
CITY_027,basic,web,2024-05-31,34290.0,8,15.17,1
CITY_004,plus,web,2024-05-24,42901.0,5,6.36,0
CITY_005,basic,app,2023-05-22,38324.0,7,3.66,0
CITY_104,basic,web,2024-04-26,33418.0,6,23.41,0
CITY_028,basic,app,2024-06-12,6186.0,2,7.95,1
CITY_041,plus,web,2023-11-28,22913.0,5,23.17,0
CITY_115,basic,web,2024-10-13,16409.0,5,18.59,1
CITY_135,pro,web,2024-08-15,22924.0,5,36.73,1
CITY_084,basic,app,2024-11-24,9010.0,6,12.65,1
CITY_173,pro,app,2024-10-11,22453.0,4,13.31,0
CITY_125,plus,app,2024-10-13,37773.0,6,55.55,1
CITY_056,basic,phone,2023-11-05,41077.0,6,12.16,0
CITY_155,plus,web,2024-12-09,33836.0,8,44.09,0
CITY_020,basic,web,2024-05-11,118102.0,4,19.61,0
CITY_040,plus,phone,2024-05-02,59900.0,11,37.02,0
CITY_027,plus,web,2024-04-11,39004.0,8,26.94,0
CITY_021,basic,web,2023-08-23,36528.0,4,19.77,1
CITY_133,basic,app,2023-03-07,,7,21.51,1
CITY_170,basic,app,2023-03-07,27482.0,6,11.91,1
CITY_132,basic,app,2024-10-28,58468.0,4,15.47,1
CITY_107,basic,phone,2023-01-04,24618.0,5,21.88,0
CITY_141,basic,web,2023-10-17,45968.0,11,8.05,0
CITY_055,pro,phone,2023-04-02,,4,20.69,1
CITY_112,plus,app,2024-04-01,26076.0,2,37.96,0
CITY_020,basic,web,2023-10-07,35026.0,5,40.39,1
CITY_013,pro,app,2023-05-16,16986.0,9,9.81,0
CITY_153,basic,phone,2024-04-12,24550.0,8,102.96,0
CITY_009,basic,web,2024-01-15,49887.0,7,14.22,1
CITY_015,basic,app,2024-01-14,27967.0,7,2.62,1
CITY_040,plus,app,2023-03-30,23510.0,11,27.76,1
CITY_093,plus,app,2023-05-19,,6,40.73,1
CITY_135,basic,app,2024-06-02,20412.0,8,33.93,1
CITY_098,basic,app,2023-05-22,24711.0,8,8.44,0
CITY_178,pro,web,2023-06-05,28141.0,4,16.94,0
CITY_000,basic,app,2024-07-20,41080.0,6,10.04,1
CITY_170,pro,app,2024-01-25,72739.0,3,67.37,0
CITY_055,plus,web,2023-09-17,59728.0,3,78.54,1
CITY_025,pro,app,2023-12-25,,9,9.97,0
CITY_126,plus,phone,2024-09-03,13210.0,3,27.28,1
CITY_176,basic,app,2024-03-24,9016.0,5,26.65,1
CITY_076,basic,web,2023-10-31,27026.0,9,14.5,0
CITY_001,pro,app,2024-05-02,23854.0,10,16.78,0
CITY_119,basic,phone,2024-07-21,52266.0,7,7.49,0
CITY_114,pro,app,2024-06-11,45441.0,6,14.09,0
CITY_069,basic,phone,2023-11-04,16654.0,7,7.97,0
CITY_079,plus,app,2024-05-08,40095.0,5,6.11,1
CITY_123,plus,phone,2024-08-22,23505.0,4,39.5,1
CITY_114,basic,app,2023-11-10,11239.0,3,53.47,0
CITY_120,basic,app,2023-06-26,30520.0,3,101.42,1
CITY_095,basic,phone,2023-02-09,30480.0,9,16.55,1
CITY_124,basic,web,2024-11-08,42145.0,7,35.78,0
CITY_027,plus,phone,2023-01-25,43324.0,11,40.72,1
CITY_111,plus,web,2023-02-19,23155.0,4,34.01,0
CITY_039,basic,app,2024-11-28,41664.0,4,45.03,1
CITY_135,basic,web,2023-04-11,25820.0,9,15.05,0
CITY_049,basic,web,2024-08-11,20677.0,8,18.78,1
CITY_042,basic,web,2024-12-05,9970.0,11,14.96,0
CITY_024,basic,app,2024-09-25,19617.0,7,11.26,1
CITY_156,basic,web,2023-11-17,62734.0,7,99.72,1
CITY_071,plus,web,2024-12-10,31940.0,5,15.48,0
CITY_088,basic,app,2023-09-04,45845.0,6,12.24,0
CITY_085,plus,app,2024-10-17,61906.0,8,33.63,1
CITY_071,basic,app,2024-01-30,30523.0,6,35.74,0
CITY_161,basic,web,2023-05-30,54068.0,4,15.73,1
CITY_007,pro,phone,2023-01-01,,4,46.81,1
CITY_095,pro,phone,2024-03-02,70623.0,6,16.06,0
CITY_172,basic,web,2024-02-12,35497.0,10,17.01,0
CITY_108,pro,web,2023-07-02,15030.0,11,14.17,0
CITY_092,basic,app,2023-09-22,21711.0,7,16.54,0
CITY_026,basic,app,2024-06-17,11333.0,5,9.88,1
CITY_149,plus,web,2023-03-11,34019.0,3,16.53,1
CITY_005,pro,app,2023-04-03,97670.0,5,55.11,0
CITY_129,pro,app,2023-05-04,32397.0,9,8.58,0
CITY_066,plus,app,2023-09-21,29062.0,8,21.16,0
CITY_052,plus,app,2024-02-19,17870.0,2,66.83,1
CITY_174,basic,app,2024-04-11,20572.0,2,3.81,1
CITY_050,plus,web,2023-03-22,38031.0,0,6.62,1
CITY_094,plus,web,2023-04-06,28606.0,3,12.77,0
CITY_041,basic,web,2023-12-30,23134.0,7,20.03,0
CITY_045,basic,app,2024-02-03,,7,20.33,1
CITY_104,plus,app,2024-02-08,20707.0,5,73.11,0
CITY_103,plus,web,2024-07-01,25836.0,4,15.01,0
CITY_038,basic,web,2023-06-14,16174.0,8,30.39,1
CITY_174,plus,app,2023-03-16,,7,14.1,1
CITY_021,basic,web,2024-04-13,34639.0,5,43.74,0
CITY_176,basic,web,2024-09-03,24478.0,6,38.36,0
CITY_082,plus,phone,2023-02-13,27843.0,8,31.46,0
CITY_031,basic,web,2024-11-05,45969.0,9,22.07,0
CITY_107,plus,app,2023-10-21,71961.0,2,24.18,0
CITY_045,plus,web,2024-10-24,56252.0,4,38.55,0
CITY_035,basic,app,2024-05-01,46571.0,2,87.78,0
CITY_158,basic,phone,2023-01-25,28893.0,10,11.16,0
CITY_154,basic,web,2023-03-06,21201.0,6,24.36,0
CITY_091,basic,phone,2023-04-03,18715.0,3,24.36,1
CITY_172,plus,web,2023-10-01,36441.0,4,8.78,0
CITY_034,plus,app,2023-02-17,24616.0,4,12.67,0
CITY_144,basic,web,2024-05-01,32998.0,5,19.23,1
CITY_068,plus,web,2024-07-25,12288.0,8,35.97,1
CITY_160,pro,web,2023-07-08,8643.0,4,17.47,1
CITY_031,plus,web,2023-08-03,26612.0,9,5.7,1
CITY_029,pro,web,2023-07-03,27136.0,7,10.68,0
CITY_105,pro,web,2023-02-21,18316.0,9,10.06,1
CITY_122,plus,app,2023-08-12,,6,49.24,0
CITY_065,pro,app,2024-11-02,33287.0,11,31.55,0
CITY_062,basic,web,2024-12-29,52828.0,9,57.27,0
CITY_146,basic,web,2023-05-18,15483.0,6,38.37,0
CITY_037,basic,app,2023-10-16,41267.0,5,50.89,1
CITY_156,basic,web,2024-02-28,13596.0,10,22.11,1
CITY_111,basic,app,2023-04-10,72909.0,9,45.81,1
CITY_035,basic,phone,2024-06-25,12454.0,3,12.77,1
CITY_079,pro,web,2024-12-12,59809.0,5,12.92,0
CITY_018,basic,app,2024-03-21,23214.0,10,38.44,1
CITY_097,basic,phone,2024-10-23,42241.0,3,19.57,0
CITY_125,basic,app,2023-12-04,10954.0,7,16.08,1
CITY_058,plus,app,2023-03-16,18224.0,7,12.55,0
CITY_022,pro,app,2023-04-16,23357.0,9,28.58,0
CITY_097,basic,app,2024-02-26,12374.0,8,68.23,0
CITY_118,plus,app,2023-10-12,,3,11.78,0
CITY_136,plus,app,2023-06-29,25464.0,7,13.99,0
CITY_021,basic,web,2023-06-23,20898.0,9,12.19,1
CITY_057,pro,web,2024-05-20,8646.0,4,43.3,0
CITY_177,plus,app,2023-10-04,13855.0,11,23.77,0
CITY_072,pro,web,2024-05-09,46205.0,8,18.77,1
CITY_046,plus,web,2024-06-19,10710.0,5,14.3,1
CITY_043,basic,web,2023-05-12,14570.0,9,8.48,0
CITY_008,basic,web,2023-05-23,28123.0,8,25.79,1
CITY_124,pro,web,2024-06-13,23179.0,10,64.76,0
CITY_110,pro,web,2023-08-08,27436.0,4,31.76,0
CITY_161,basic,app,2024-08-16,23233.0,9,37.72,0
CITY_135,plus,phone,2023-05-18,20656.0,5,12.38,1
CITY_124,plus,web,2024-07-16,24663.0,3,23.82,1
CITY_030,plus,web,2024-01-04,23519.0,6,30.46,1
CITY_095,basic,web,2023-09-28,25930.0,8,11.46,0
CITY_103,basic,app,2024-07-21,43874.0,1,12.24,0
CITY_159,plus,web,2024-06-02,20096.0,5,15.34,0
CITY_017,plus,app,2024-07-14,30518.0,6,13.02,0
CITY_083,basic,app,2023-10-04,40590.0,4,4.03,1
CITY_031,pro,app,2023-04-05,19103.0,10,16.16,0
CITY_101,pro,web,2023-06-10,42654.0,15,19.72,0
CITY_126,basic,app,2024-03-03,33413.0,11,23.93,0
CITY_008,basic,web,2023-06-30,53922.0,4,34.78,1
CITY_114,basic,web,2023-05-26,25557.0,9,13.7,0
CITY_118,basic,web,2024-04-19,33348.0,4,29.65,0
CITY_108,pro,app,2023-03-18,47367.0,4,21.0,0
CITY_067,basic,app,2023-06-11,25838.0,8,46.71,0
CITY_039,plus,phone,2023-02-27,36330.0,6,51.35,0
CITY_004,basic,app,2024-06-27,17243.0,4,86.65,1
CITY_009,pro,app,2024-07-28,38547.0,6,26.91,1
CITY_016,basic,web,2023-12-31,20577.0,6,19.7,0
CITY_089,basic,web,2024-05-23,26222.0,6,12.42,0
CITY_080,basic,web,2023-04-20,22719.0,7,37.96,1
CITY_083,pro,app,2024-01-03,,7,16.51,0
CITY_033,pro,app,2023-04-21,49858.0,8,31.01,0
CITY_068,basic,web,2023-11-25,33448.0,5,16.81,1
CITY_032,basic,phone,2023-02-27,33041.0,10,22.9,0
CITY_095,basic,phone,2024-05-30,31523.0,9,15.09,0
CITY_004,basic,web,2023-01-03,32557.0,6,35.7,0
CITY_050,plus,app,2024-08-13,21663.0,1,10.0,0
CITY_152,pro,phone,2024-04-27,,11,34.12,0
CITY_175,plus,phone,2023-04-21,38741.0,5,8.73,0
CITY_070,basic,app,2024-12-17,20558.0,4,54.91,1
CITY_105,plus,app,2023-07-17,,6,15.76,1
CITY_136,basic,app,2024-10-26,19761.0,3,26.16,1
CITY_174,pro,phone,2024-05-14,,14,39.54,0
CITY_158,plus,phone,2023-10-09,36257.0,5,4.58,0
CITY_048,basic,web,2024-11-03,,8,16.06,1
CITY_005,basic,web,2024-12-28,19048.0,2,25.72,0
CITY_075,plus,web,2023-05-26,22006.0,5,11.58,1
CITY_042,plus,web,2023-11-29,39876.0,7,103.23,1
CITY_109,basic,web,2024-12-23,26176.0,3,33.45,0
CITY_006,plus,app,2023-09-19,39689.0,4,42.98,1
CITY_093,plus,web,2024-02-13,21958.0,6,27.5,0
CITY_025,pro,web,2024-01-11,10135.0,5,10.51,1
CITY_076,plus,web,2024-02-15,38612.0,3,24.18,1
CITY_165,basic,app,2024-07-18,57637.0,8,8.31,0
CITY_157,basic,app,2023-07-13,44640.0,10,29.07,1
CITY_019,basic,app,2023-06-05,42009.0,6,35.98,0
CITY_154,plus,web,2024-12-23,56294.0,9,39.31,0
CITY_077,plus,app,2023-04-21,73261.0,5,44.4,0
CITY_042,basic,web,2024-01-04,24779.0,7,39.27,1
CITY_094,basic,app,2024-09-23,18876.0,8,13.44,0
CITY_003,pro,web,2023-11-16,,8,14.7,0
CITY_022,basic,web,2023-11-15,35544.0,3,25.76,0
CITY_070,basic,phone,2024-05-06,,6,22.27,1
CITY_035,basic,phone,2024-07-01,31290.0,5,26.81,1
CITY_122,plus,app,2023-12-01,20512.0,6,16.53,0
CITY_035,basic,app,2024-05-23,8429.0,11,20.09,1
CITY_077,basic,web,2023-08-30,41051.0,4,42.5,0
CITY_100,basic,phone,2024-04-20,18495.0,8,18.78,0
CITY_059,pro,web,2023-11-30,19070.0,1,12.36,0
CITY_104,basic,web,2024-05-05,23573.0,8,13.05,1
CITY_124,basic,app,2023-03-06,50154.0,5,58.73,1
CITY_004,basic,web,2024-10-08,27292.0,10,28.03,0
CITY_022,basic,app,2023-12-08,27919.0,1,6.56,1
CITY_161,basic,web,2023-02-14,32987.0,3,15.31,1
CITY_139,plus,phone,2023-03-19,32509.0,5,29.22,1
CITY_153,pro,web,2024-12-09,21135.0,6,14.39,0
